          (658080.27917, 109609.74601, 269.95458984),
          (658088.06944, 109600.76581, 269.89990234),
          (658096.36439, 109592.10799, 269.85253906),
          (658105.14833, 109583.74106, 269.82122803),
          (658115.32725, 109575.13918, 269.80993652),
          (658123.82274, 109565.1512, 269.77276611),
          (658131.47145, 109555.30628, 269.75100708),
          (658138.78736, 109545.42961, 269.74029541),
          (658146.8486, 109535.84169, 269.75012207),
          (658155.69083, 109526.80663, 269.77685547),
          (658165.21289, 109518.05016, 269.78747559),
          (658175.25308, 109509.80363, 269.90643311),
          (658186.48148, 109501.56881, 270),
          (658172.76625, 109497.86828, 269.8274231),
          (658159.35621, 109493.17478, 269.61273193),
          (658145.81242, 109487.5141, 269.39706421),
          (658132.443, 109481.87209, 269.21820068),
          (658118.7853, 109475.87393, 269.2645874),
          (658104.77717, 109469.25164, 269.30270386),
          (658090.4735, 109462.36228, 269.27542114),
          (658075.97243, 109455.11858, 269.25067139),
          (658061.16017, 109447.66161, 269.22601318),
          (658046.05265, 109439.96619, 269.20187378),
          (658030.63545, 109432.12485, 269),
          (658014.8828, 109424.14625, 269),
          (657998.7879, 109416.1068, 269),
          (657982.3273, 109408.00593, 269.02700806),
          (657965.50042, 109399.90663, 269.13442993),
          (657948.28053, 109391.81256, 269.24447632),
          (657930.65681, 109383.80963, 269.35736084),
          (657912.57642, 109375.97079, 269.45022583),
          (657893.99474, 109368.4853, 269.56387329),
          (657874.84795, 109361.50549, 269.68603516),
          (657855.12582, 109355.20601, 269.81289673),
          (657834.83811, 109349.60247, 269.94433594),
          (657814.03682, 109344.72703, 270),
          (657792.7475, 109340.57478, 270),
          (657771.00753, 109337.28037, 270),
          (657748.84097, 109334.85232, 270),
          (657726.31333, 109333.16128, 270),
          (657703.46303, 109331.84577, 270),
          (657680.33999, 109330.61792, 270),
          (657656.94406, 109329.23595, 270),
          (657633.30114, 109327.55134, 270),
          (657609.405, 109325.38003, 270),
          (657585.3212, 109322.62246, 270),
          (657561.25285, 109319.10496, 270),
          (657538.87921, 109318.72179, 270.53451538),
          (657516.98617, 109312.1484, 271),
          (657492.1385, 109308.26312, 271),
          (657466.75841, 109304.05256, 271),
          (657441.03838, 109299.66626, 271),
          (657414.88566, 109294.9671, 271.01928711),
          (657388.46138, 109290.35579, 271.13595581),
          (657358.78671, 109287.58587, 271.23568726),
          (657334.61641, 109275.04803, 271.36828613),
          (657328.92491, 109301.92964, 271.46200562),
          (657320.29679, 109329.00139, 271.57540894),
          (657311.61978, 109354.5837, 271.68600464),
          (657307.34784, 109378.41847, 271.81069946),
          (657297.13793, 109400.23875, 271.95758057),
          (657289.87611, 109425.14913, 272),
          (657282.67251, 109449.9919, 272),
          (657275.91491, 109474.67121, 272),
          (657269.60659, 109499.13438, 272),
          (657263.65032, 109523.36908, 272),
          (657257.91359, 109547.32039, 272),
          (657252.29211, 109570.97843, 272),
          (657246.70079, 109594.31071, 272),
          (657241.07306, 109617.31563, 271.93240356),
          (657235.3246, 109639.96834, 272),
          (657229.40553, 109662.2615, 271.81015015),
          (657223.29185, 109684.18871, 271),
          (657217.03434, 109705.75918, 271),
          (657210.70293, 109726.99933, 271),
          (657204.36691, 109747.92211, 271),
          (657198.04784, 109768.61126, 271),
          (657191.68423, 109789.149, 271),
          (657186.17318, 109811.41954, 271),
          (657178.22554, 109832.45867, 271),
          (657172.16511, 109852.12225, 271),
          (657166.18261, 109871.21421, 271.03930664),
          (657160.30951, 109889.97397, 271.22897339),
          (657154.47509, 109908.38408, 271.41241455),
          (657148.73287, 109926.51355, 271.59277344),
          (657143.45486, 109944.31086, 271.76803589),
          (657137.71436, 109961.90735, 271.94390869),
          (657131.57778, 109978.59326, 272),
          (657125.84691, 109995.19461, 272),
          (657119.93354, 110011.28665, 272),
          (657113.74558, 110026.91423, 272),
          (657107.28229, 110041.98063, 272),
          (657100.58526, 110056.4684, 272),
          (657093.7556, 110070.27094, 272),
          (657086.73277, 110083.54406, 272),
          (657079.18074, 110094.87005, 272),
          (657081.76762, 110105.07037, 271.46716309),
          (657096.19282, 110106.85343, 271.46264648),
          (657109.35955, 110109.04232, 271.28277588),
          (657120.87857, 110112.31051, 271.0736084),
          (657132.36794, 110112.45469, 271.11129761),
          (657145.00173, 110114.37831, 271.14300537),
          (657157.3628, 110115.49195, 271.17504883),
          (657169.77875, 110115.83202, 271.2119751),
          (657182.0309, 110115.42865, 271.24551392),
          (657194.1945, 110114.51806, 271.25860596),
          (657206.2844, 110113.60813, 271.28341675),
          (657218.32606, 110112.96099, 271.28201294),
          (657230.33154, 110112.68332, 271.1289978),
          (657242.26739, 110112.70999, 271),
          (657254.13141, 110112.83914, 271),
          (657265.9438, 110112.96774, 271),
          (657277.68708, 110113.04364, 271),
          (657289.38051, 110113.05511, 271),
          (657301.02862, 110113.07833, 271),
          (657312.62167, 110113.14833, 271),
          (657324.17013, 110113.26724, 271),
          (657335.67546, 110113.48194, 271),
          (657347.28466, 110113.50569, 271),
          (657359.57862, 110114.0842, 271),
          (657372.17383, 110112.43044, 271),
          (657383.32539, 110110.65949, 271),
          (657393.70908, 110109.80311, 271),
          (657403.01876, 110105.86892, 271),
          (657413.52622, 110102.38142, 271),
          (657424.00621, 110098.2642, 271),
          (657434.49327, 110094.13114, 271),
          (657444.98261, 110089.9942, 271),
          (657455.51947, 110085.96982, 271),
          (657466.12178, 110082.12362, 271),
          (657476.80282, 110078.50602, 271),
          (657487.58148, 110075.21088, 271),
          (657498.50217, 110072.38634, 271),
          (657509.37021, 110070.04819, 271),
          (657520.68962, 110068.43751, 271),
          (657531.87413, 110067.66116, 271),
          (657543.05763, 110067.11606, 271),
          (657554.21934, 110066.79612, 271),
          (657565.43698, 110066.54022, 271),
          (657576.42527, 110065.98333, 271),
          (657587.46385, 110065.01803, 271),
          (657598.47006, 110063.78164, 271),
          (657609.09623, 110061.22717, 271),
          (657619.55364, 110055.87457, 271),
          (657628.13507, 110047.23716, 271),
          (657636.15984, 110039.5171, 271),
          (657644.20804, 110031.9214, 271),
          (657652.39804, 110024.48874, 271),
          (657660.74632, 110017.2096, 271),
          (657669.24835, 110010.07621, 271),
          (657677.89278, 110003.09871, 271),
          (657686.69837, 109996.30484, 271),
          (657695.69627, 109989.74572, 271),
          (657704.88132, 109983.44337, 271),
          (657714.19648, 109977.33895, 271),
          (657723.52448, 109971.27914, 271),
          (657732.78982, 109965.26678, 271),
          (657742.01048, 109958.75822, 271),
          (657750.72384, 109951.97633, 271),
          (657759.28774, 109945.03393, 271),
          (657768.01982, 109939.5719, 271),
          (657774.51635, 109932.17771, 271),
          (657782.67551, 109924.73736, 271),
          (657790.84963, 109917.16898, 271),
          (657798.98044, 109909.5179, 271),
          (657807.05961, 109901.79505, 271),
          (657815.08362, 109893.99683, 271),
          (657823.06476, 109886.13766, 271),
          (657831.00774, 109878.2249, 271),
          (657838.89674, 109870.23902, 271),
          (657846.68766, 109862.15028, 271),
          (657854.36312, 109853.93216, 271),
          (657861.93969, 109845.60103, 271),
          (657869.47198, 109837.20445, 271),
          (657877.00487, 109828.78689, 271),
          (657884.56213, 109820.36466, 271),
          (657892.15934, 109811.95557, 271),
          (657899.7894, 109803.55296, 271),
          (657907.44106, 109795.14325, 271),
          (657915.11188, 109786.72795, 271),
          (657922.79415, 109778.29759, 271),
          (657930.48917, 109769.84891, 271),
          (657938.21238, 109761.40046, 271),
          (657945.97862, 109752.96194, 271),
          (657953.81541, 109744.554, 270.90481567),
          (657961.74623, 109736.20592, 270.70983887),
          (657969.75676, 109727.90506, 270.51599121),
          (657977.82156, 109719.67522, 270.38122559),
          (657985.8902, 109711.34204, 270.37823486),
          (657993.92727, 109702.92797, 270.40161133),
          (658001.76965, 109694.36782, 270.40975952),
          (658009.47759, 109685.59852, 270.39205933),
          (658016.97366, 109676.45954, 270.33447266),
          (658025.35722, 109666.91453, 270.24707031),
          (658032.54824, 109656.10754, 270.05108643),
          (658039.70165, 109646.47176, 270),
          (658046.78093, 109636.88296, 270),
          (658053.88426, 109627.27004, 269.9793396),
          (658061.08952, 109617.65585, 269.89691162),
          (658068.51717, 109608.12005, 269.85122681),
          (658076.27288, 109598.75531, 269.80252075),
          (658084.47062, 109589.66734, 269.75),
          (658093.10151, 109580.88353, 269.70462036),
          (658102.14085, 109572.51415, 269.68197632),
          (658110.77153, 109563.65796, 269.65817261),
          (658119.07513, 109555.85564, 269.64254761),
          (658124.72414, 109546.12267, 269.60717773),
          (658132.60941, 109536.16351, 269.60140991),
          (658141.07315, 109526.4006, 269.61782837),
          (658150.41276, 109517.00285, 269.62054443),
          (658159.68484, 109506.46338, 269.66464233),
          (657093.8146, 110094.5195, 272),
          (657107.82134, 110096.0284, 271.79751587),
          (657121.56112, 110100.07154, 271.35314941),
          (657136.15684, 110101.93074, 271.32263184),
          (657149.32898, 110103.58184, 271.39608765),
          (657162.22911, 110104.69742, 271.43850708),
          (657175.00318, 110104.95642, 271.46911621),
          (657187.61851, 110104.40684, 271.45928955),
          (657200.12271, 110103.56029, 271.47033691),
          (657212.55145, 110102.83913, 271.37594604),
          (657224.91635, 110102.43877, 271.21859741),
          (657237.20519, 110102.37248, 271.06155396),
          (657249.41616, 110102.51042, 271),
          (657261.54992, 110102.69436, 271),
          (657273.60653, 110102.84052, 271),
          (657285.59658, 110102.93349, 271),
          (657297.48707, 110103.04872, 271),
          (657309.37346, 110103.13548, 271),
          (657321.22356, 110103.28889, 271),
          (657332.95884, 110103.41497, 271),
          (657344.51196, 110103.63, 271),
          (657356.21513, 110103.55916, 271),
          (657366.53408, 110104.16664, 271),
          (657376.92713, 110101.54656, 271),
          (657389.44184, 110100.01897, 271),
          (657401.19409, 110095.98297, 271),
          (657412.21024, 110092.2552, 271),
          (657422.95517, 110088.16255, 271),
          (657433.64154, 110083.969, 271),
          (657444.33649, 110079.79859, 271),
          (657455.08121, 110075.75776, 271),
          (657465.89567, 110071.91217, 271),
          (657476.79776, 110068.33025, 271),
          (657487.81469, 110065.1233, 271),
          (657498.93076, 110062.40785, 271),
          (657510.20121, 110060.32722, 271),
          (657521.55864, 110058.84358, 271),
          (657532.93177, 110057.95378, 271),
          (657544.28498, 110057.43305, 271),
          (657555.63444, 110057.09093, 271),
          (657566.91709, 110056.6843, 271),
          (657578.13642, 110056.08296, 271),
          (657589.32973, 110055.14138, 271),
          (657600.27227, 110053.40842, 271),
          (657610.40328, 110049.57359, 271),
          (657619.1842, 110042.87368, 271),
          (657627.1795, 110034.99437, 271),
          (657635.25152, 110027.2591, 271),
          (657643.49959, 110019.67327, 271),
          (657651.898, 110012.22916, 271),
          (657660.46255, 110004.93338, 271),
          (657669.18853, 109997.8004, 271),
          (657678.07198, 109990.84676, 271),
          (657687.1374, 109984.10646, 271),
          (657696.39108, 109977.60932, 271),
          (657705.79058, 109971.3229, 271),
          (657715.22362, 109965.13, 271),
          (657724.50852, 109958.84517, 271),
          (657733.47755, 109954.23339, 271),
          (657741.0099, 109947.10166, 271),
          (657749.97177, 109940.2104, 271),
          (657760.01298, 109932.82736, 271),
          (657768.7428, 109924.23707, 271),
          (657777.27502, 109916.53946, 271),
          (657785.59647, 109908.81197, 271),
          (657793.84508, 109901.01948, 271),
          (657802.03309, 109893.15353, 271),
          (657810.16781, 109885.214, 271),
          (657818.2602, 109877.21258, 271),
          (657826.30541, 109869.14514, 271),
          (657834.27846, 109860.9898, 271),
          (657842.15028, 109852.71917, 271),
          (657849.90771, 109844.3186, 271),
          (657857.58727, 109835.81963, 271),
          (657865.23947, 109827.26989, 271),
          (657872.89747, 109818.69761, 271),
          (657880.58958, 109810.12688, 271),
          (657888.3224, 109801.56628, 271),
          (657896.08185, 109793.00024, 271),
          (657903.86661, 109784.42754, 271),
          (657911.66976, 109775.84429, 271),
          (657919.48274, 109767.23744, 271),
          (657927.32263, 109758.62216, 271),
          (657935.20207, 109750.01212, 271),
          (657943.13803, 109741.41681, 270.84313965),
          (657951.16607, 109732.87075, 270.62414551),
          (657959.28421, 109724.37752, 270.42578125),
          (657967.44906, 109715.89954, 270.23031616),
          (657975.7, 109707.59316, 270.20388794),
          (657983.98335, 109698.92191, 270.19723511),
          (657991.88455, 109690.17606, 270.19619751),
          (657999.76469, 109681.29074, 270.17562866),
          (658007.39218, 109672.14099, 270.12042236),
          (658014.89791, 109662.8218, 270.03399658),
          (658022.06414, 109653.30696, 270),
          (658029.17903, 109643.4456, 270),
          (658036.35116, 109633.64588, 270),
          (658043.57604, 109623.80259, 269.97976685),
          (658050.88836, 109613.93635, 269.85217285),
          (658058.4068, 109604.12609, 269.72442627),
          (658066.24988, 109594.45667, 269.68023682),
          (658074.48604, 109585.00608, 269.63470459),
          (658083.11505, 109575.89487, 269.58355713),
          (658091.9865, 109566.83099, 269.540802),
          (658100.97556, 109559.73487, 269.53936768),
          (658109.1335, 109549.48735, 269.50939941),
          (658117.11326, 109538.06623, 269.46426392),
          (658125.35191, 109527.63301, 269.46899414),
          (658134.05843, 109517.46597, 269.45629883),
          (658143.65746, 109509.10652, 269.47409058),
          (658144.85801, 109499.62461, 269.42144775),
          (658130.79255, 109495.00179, 269.20083618),
          (658117.62911, 109489.75605, 269.00564575),
          (658104.02581, 109483.7052, 269.13580322),
          (658090.06971, 109477.45413, 269.10391235),
          (658075.84326, 109470.82247, 269.0743103),
          (658061.34185, 109463.90904, 269.04586792),
          (658046.56176, 109456.75584, 269.01806641),
          (658031.46909, 109449.41994, 269),
          (658016.07317, 109441.92972, 269),
          (658000.33027, 109434.34933, 269),
          (657984.25497, 109426.68951, 269.02929688),
          (657967.80597, 109419.01183, 269.13449097),
          (657950.99981, 109411.31651, 269.24206543),
          (657933.78862, 109403.68443, 269.35244751),
          (657916.17258, 109396.15362, 269.46566772),
          (657898.07623, 109388.89246, 269.55877686),
          (657879.477, 109382.0287, 269.67736816),
          (657860.31286, 109375.76833, 269.80044556),
          (657840.60889, 109370.17375, 269.927948),
          (657820.37501, 109365.30623, 270),
          (657799.66937, 109361.15124, 270),
          (657778.50865, 109357.79417, 270),
          (657756.94253, 109355.2682, 270),
          (657735.003, 109353.51535, 270),
          (657712.75052, 109352.27566, 270),
          (657690.20898, 109351.25714, 270),
          (657667.41213, 109350.19572, 270),
          (657644.35337, 109348.9329, 270),
          (657621.00319, 109347.35901, 270),
          (657597.50138, 109345.25225, 270),
          (657573.7608, 109342.55553, 270),
          (657549.94799, 109339.77292, 270),
          (657525.24365, 109336.18492, 270.82675171),
          (657500.91114, 109332.03644, 271),
          (657476.0689, 109328.20158, 271),
          (657450.91693, 109324.22618, 271),
          (657425.50235, 109319.88462, 271.10308838),
          (657399.60005, 109315.51287, 271.20779419),
          (657373.83548, 109312.92376, 271.32711792),
          (657348.56913, 109318.07803, 271.39178467),
          (657339.74326, 109345.35014, 271.56414795),
          (657331.6451, 109370.51182, 271.73364258),
          (657323.43733, 109395.88449, 271.90463257),
          (657315.11842, 109420.25624, 272),
          (657307.62459, 109444.73002, 272),
          (657300.49623, 109468.97672, 272),
          (657293.83016, 109493.03126, 272),
          (657287.53623, 109516.8617, 272),
          (657281.53192, 109540.44888, 272),
          (657275.67902, 109563.75332, 271.99404907),
          (657269.9144, 109586.76147, 271.77832031),
          (657264.13918, 109609.45186, 271.62646484),
          (657258.30888, 109631.81371, 271.47912598),
          (657252.33691, 109653.83135, 271.46572876),
          (657246.21344, 109675.49695, 271),
          (657239.92191, 109696.81336, 271),
          (657233.53296, 109717.79169, 271),
          (657227.08474, 109738.45464, 271),
          (657220.64873, 109758.81224, 271),
          (657214.24841, 109778.85049, 271),
          (657207.82369, 109798.39664, 271),
          (657204.49899, 109816.4143, 271),
          (657196.45936, 109833.07519, 271),
          (657190.57236, 109851.88355, 271),
          (657184.48661, 109870.51964, 271.00744629),
          (657178.44824, 109888.87105, 271.17687988),
          (657172.4772, 109906.91101, 271.34359741),
          (657166.53321, 109924.67551, 271.50805664),
          (657160.61852, 109942.22725, 271.67077637),
          (657155.19957, 109961.25824, 271.84249878),
          (657147.74769, 109978.88658, 271.96917725),
          (657141.77614, 109995.24987, 272),
          (657135.7301, 110010.99609, 272),
          (657129.50045, 110026.22609, 272),
          (657123.06462, 110040.97892, 272),
          (657116.3917, 110055.101, 272),
          (657109.72462, 110068.88214, 272),
          (657102.66991, 110082.0683, 272),
          (658129.26579, 109506.85846, 269.29360962),
          (658114.43586, 109503.80357, 269.11178589),
          (658101.40339, 109496.52044, 269),
          (658087.4863, 109490.94595, 269),
          (658073.52423, 109484.86466, 269),
          (658059.293, 109478.44042, 269),
          (658044.78755, 109471.78919, 269),
          (658029.98356, 109464.93435, 269),
          (658014.88045, 109457.92325, 269),
          (657999.4509, 109450.7893, 269),
          (657983.6914, 109443.57805, 269.04699707),
          (657967.58016, 109436.31506, 269.15023804),
          (657951.11342, 109429.04101, 269.25585938),
          (657934.26723, 109421.78972, 269.36410522),
          (657917.02496, 109414.63231, 269.47506714),
          (657899.34278, 109407.66862, 269.58920288),
          (657881.18022, 109401.05669, 269.68685913),
          (657862.49525, 109394.95378, 269.80688477),
          (657843.2804, 109389.49593, 269.93121338),
          (657823.55223, 109384.72836, 270),
          (657803.35147, 109380.68609, 270),
          (657782.70888, 109377.39604, 270),
          (657761.6692, 109374.91186, 270),
          (657740.26727, 109373.17719, 270),
          (657718.55584, 109372.01603, 270),
          (657696.55871, 109371.14969, 270),
          (657674.30745, 109370.33689, 270),
          (657651.79985, 109369.38262, 270),
          (657628.97018, 109368.21295, 270),
          (657605.9366, 109366.75288, 270),
          (657582.86862, 109364.665, 270),
          (657559.38122, 109361.83565, 270),
          (657535.64838, 109358.77875, 270),
          (657511.62903, 109355.49299, 270.91189575),
          (657487.40198, 109351.98147, 271),
          (657462.8619, 109348.39206, 271),
          (657437.99925, 109344.69446, 271.11508179),
          (657412.97749, 109340.48949, 271.29293823),
          (657388.11061, 109338.20012, 271.38723755),
          (657364.98355, 109340.941, 271.51794434),
          (657356.58417, 109367.13041, 271.69641113),
          (657348.38796, 109391.77658, 271.86437988),
          (657340.12838, 109416.07185, 272),
          (657332.15689, 109439.99605, 272),
          (657324.72478, 109463.90594, 272),
          (657317.73072, 109487.6986, 272),
          (657311.19538, 109511.10994, 272),
          (657304.89525, 109534.28508, 272),
          (657298.74011, 109557.27198, 271.84460449),
          (657292.7778, 109579.97514, 271.67318726),
          (657286.84133, 109602.37617, 271.41317749),
          (657280.89827, 109624.46307, 271.17562866),
          (657274.85134, 109646.22265, 271.02166748),
          (657268.69199, 109667.64531, 271),
          (657262.36812, 109688.72554, 271),
          (657255.93491, 109709.47177, 271),
          (657249.40397, 109729.89529, 271),
          (657242.85768, 109750.0176, 271),
          (657236.31702, 109769.83913, 271),
          (657229.81423, 109789.3926, 271),
          (657223.73418, 109808.51629, 271),
          (657217.25892, 109827.83237, 271),
          (657210.59788, 109846.30627, 271),
          (657204.36019, 109864.70602, 271),
          (657198.14376, 109882.79654, 271.03701782),
          (657191.99392, 109900.58724, 271.20266724),
          (657185.89383, 109918.05788, 271.3656311),
          (657179.85956, 109935.17786, 271.52557373),
          (657173.79192, 109951.78542, 271.6817627),
          (657170.32604, 109967.16966, 271.77139282),
          (657162.88882, 109980.94629, 271.83853149),
          (657157.07793, 109996.60281, 271.9074707),
          (657150.93905, 110011.90432, 271.99304199),
          (657144.61244, 110026.76472, 272),
          (657138.1362, 110041.15387, 272),
          (657131.44722, 110055.07295, 272),
          (657124.634, 110068.54455, 272),
          (657117.82043, 110083.19545, 272),
          (657129.27093, 110090.25924, 271.55102539),
          (657141.79232, 110091.0418, 271.54724121),
          (657155.10228, 110092.73966, 271.65652466),
          (657168.39598, 110093.7618, 271.70932007),
          (657181.47926, 110093.70887, 271.67178345),
          (657194.42663, 110093.08325, 271.62713623),
          (657207.27239, 110092.38982, 271.46420288),
          (657220.02435, 110091.92007, 271.30203247),
          (657232.68726, 110091.77806, 271.14035034),
          (657245.25813, 110091.90457, 271),
          (657257.73306, 110092.13531, 271),
          (657270.11634, 110092.35885, 271),
          (657282.41634, 110092.53872, 271),
          (657294.63527, 110092.66727, 271),
          (657306.65334, 110092.96093, 271),
          (657318.90889, 110093.16985, 271),
          (657330.87887, 110093.17524, 271),
          (657342.75516, 110093.22217, 271),
          (657353.41615, 110094.46272, 271),
          (657365.36423, 110093.35748, 271),
          (657377.91512, 110091.29746, 271),
          (657389.48067, 110089.00993, 271),
          (657400.64767, 110085.61016, 271),
          (657411.68749, 110081.77813, 271),
          (657422.60663, 110077.61463, 271),
          (657433.49317, 110073.35915, 271),
          (657444.40367, 110069.16024, 271),
          (657455.37153, 110065.11508, 271),
          (657466.41733, 110061.29357, 271),
          (657477.56469, 110057.78123, 271),
          (657488.82519, 110054.69672, 271),
          (657500.21228, 110052.15962, 271),
          (657511.69554, 110050.21507, 271),
          (657523.24679, 110048.8657, 271),
          (657534.79958, 110048.04775, 271),
          (657546.33703, 110047.55441, 271),
          (657557.83772, 110047.18437, 271),
          (657569.28117, 110046.75863, 271),
          (657580.67272, 110046.07224, 271),
          (657591.8928, 110044.8102, 271),
          (657602.38416, 110041.77902, 271),
          (657611.55419, 110037.7724, 271),
          (657618.49815, 110029.83969, 271),
          (657626.59875, 110022.20073, 271),
          (657634.86651, 110014.45586, 271),
          (657643.34438, 110006.86071, 271),
          (657651.97374, 109999.40297, 271),
          (657660.77772, 109992.10694, 271),
          (657669.75262, 109984.9947, 271),
          (657678.90281, 109978.08929, 271),
          (657688.24043, 109971.4152, 271),
          (657697.7373, 109964.95673, 271),
          (657707.34374, 109958.60338, 271),
          (657717.00984, 109952.15916, 271),
          (657727.76559, 109945.56423, 271),
          (657737.34763, 109937.55224, 271),
          (657746.65491, 109930.40025, 271),
          (657755.39514, 109923.07165, 271),
          (657763.93261, 109915.37528, 271),
          (657772.43385, 109907.62661, 271),
          (657780.84807, 109899.76958, 271),
          (657789.20157, 109891.82854, 271),
          (657797.49935, 109883.80877, 271),
          (657805.74484, 109875.7143, 271),
          (657813.94487, 109867.55144, 271),
          (657822.08661, 109859.30992, 271),
          (657830.14223, 109850.96424, 271),
          (657838.10473, 109842.54659, 271),
          (657845.95992, 109833.93022, 271),
          (657853.77719, 109825.23522, 271),
          (657861.50275, 109816.50196, 271),
          (657869.30008, 109807.77286, 271),
          (657877.13241, 109799.04326, 271),
          (657885.00459, 109790.31388, 271),
          (657892.90311, 109781.57538, 270.94094849),
          (657900.82527, 109772.82707, 270.91989136),
          (657908.7661, 109764.05837, 270.96157837),
          (657916.72566, 109755.27097, 270.95861816),
          (657924.7236, 109746.48382, 270.90371704),
          (657932.77801, 109737.70531, 270.69036865),
          (657940.90993, 109728.95796, 270.47869873),
          (657949.13635, 109720.26285, 270.23712158),
          (657957.41, 109711.59516, 270.11929321),
          (657965.60982, 109702.91905, 270.01528931),
          (657974.03541, 109696.13446, 270.01159668),
          (657980.45966, 109687.248, 270),
          (657988.53944, 109678.41686, 270),
          (657996.39013, 109669.17328, 270),
          (658004.01893, 109659.65044, 270),
          (658011.42209, 109649.91012, 270),
          (658018.73342, 109640.00656, 270),
          (658026.01093, 109629.97281, 270),
          (658033.33335, 109619.89294, 269.97543335),
          (658040.76546, 109609.77011, 269.84475708),
          (658048.37336, 109599.68299, 269.71383667),
          (658056.2841, 109589.71873, 269.58312988),
          (658064.6048, 109579.93871, 269.50466919),
          (658073.34334, 109570.34849, 269.46081543),
          (658082.54759, 109561.01715, 269.40963745),
          (658093.25129, 109550.94931, 269.38876343),
          (658101.75349, 109539.55032, 269.35302734),
          (658110.08465, 109528.68557, 269.31600952),
          (658118.77608, 109517.21585, 269.29660034),
          (657133.62274, 110078.49579, 271.89312744),
          (657148.19682, 110079.4763, 271.79516602),
          (657162.51591, 110081.79679, 271.9367981),
          (657176.23065, 110082.26536, 271.87161255),
          (657189.69902, 110082.04798, 271.70950317),
          (657202.99074, 110081.49343, 271.5406189),
          (657216.18177, 110081.04944, 271.37277222),
          (657229.24225, 110080.8972, 271.20602417),
          (657242.19298, 110081.01875, 271.04013062),
          (657255.04078, 110081.28602, 271),
          (657267.76682, 110081.6008, 271),
          (657280.39687, 110081.86765, 271),
          (657292.92659, 110082.06446, 271),
          (657305.28919, 110082.19894, 271),
          (657316.14384, 110083.81336, 271),
          (657327.41982, 110082.62302, 271),
          (657339.63476, 110082.96871, 271),
          (657353.13983, 110083.6911, 271),
          (657366.10355, 110082.44701, 271),
          (657378.22455, 110080.71696, 271),
          (657389.74791, 110078.07629, 271),
          (657401.17153, 110074.64415, 271),
          (657412.4044, 110070.64753, 271),
          (657423.53193, 110066.3765, 271),
          (657434.64248, 110062.06635, 271),
          (657445.79071, 110057.85744, 271),
          (657457.00714, 110053.83761, 271),
          (657468.31462, 110050.08615, 271),
          (657479.73197, 110046.70952, 271),
          (657491.26874, 110043.82544, 271),
          (657502.91471, 110041.49728, 271),
          (657514.64187, 110039.76354, 271),
          (657526.39941, 110038.61431, 271),
          (657538.15156, 110037.91001, 271),
          (657549.87682, 110037.4605, 271),
          (657561.5431, 110037.10436, 271),
          (657573.15611, 110036.60844, 271),
          (657584.67899, 110035.61582, 271),
          (657595.69018, 110033.11553, 271),
          (657606.59182, 110029.36618, 271),
          (657613.98042, 110020.43389, 271),
          (657622.47058, 110012.64076, 271),
          (657630.99052, 110004.79067, 271),
          (657639.58314, 109997.10292, 271),
          (657648.38669, 109989.56948, 271),
          (657657.36913, 109982.20214, 271),
          (657666.53711, 109975.03472, 271),
          (657675.88873, 109968.08482, 271),
          (657685.41968, 109961.35822, 271),
          (657695.09051, 109954.81763, 271),
          (657704.8084, 109948.35678, 271),
          (657714.6198, 109941.8713, 271),
          (657724.06516, 109935.20182, 271),
          (657733.31656, 109928.0834, 271),
          (657742.40579, 109920.7874, 271),
          (657751.27966, 109913.23695, 271),
          (657759.99828, 109905.45679, 271),
          (657768.60922, 109897.54253, 271),
          (657777.13343, 109889.51877, 271),
          (657785.59507, 109881.40469, 271),
          (657794.0029, 109873.21132, 271),
          (657802.35627, 109864.941, 271),
          (657810.65675, 109856.59045, 271),
          (657818.8849, 109848.14618, 271),
          (657826.99697, 109839.57727, 271),
          (657835.08522, 109831.03784, 271),
          (657843.12669, 109822.11017, 271),
          (657850.86519, 109813.21019, 271),
          (657858.78073, 109804.31668, 271),
          (657866.73327, 109795.41792, 270.91241455),
          (657874.71505, 109786.51558, 270.8109436),
          (657882.7351, 109777.60241, 270.72415161),
          (657890.78174, 109768.68018, 270.62744141),
          (657898.84598, 109759.73964, 270.62368774),
          (657906.93777, 109750.77373, 270.59390259),
          (657915.06388, 109741.80379, 270.50933838),
          (657923.24064, 109732.84108, 270.35772705),
          (657931.4992, 109723.89685, 270.14065552),
          (657939.84758, 109714.99843, 270),
          (657948.29586, 109706.10538, 270),
          (657956.85611, 109697.10394, 270),
          (657966.59463, 109687.9489, 270),
          (657975.191, 109677.45753, 270),
          (657983.48952, 109668.03391, 270),
          (657991.40736, 109658.41954, 270),
          (657999.06023, 109648.56008, 270),
          (658006.55381, 109638.48746, 270),
          (658013.96847, 109628.27726, 270),
          (658021.38467, 109617.96766, 269.99758911),
          (658028.88758, 109607.59537, 269.86407471),
          (658036.54092, 109597.22677, 269.73010254),
          (658044.46037, 109586.93479, 269.59597778),
          (658052.77493, 109576.85106, 269.46261597),
          (658061.44445, 109566.80084, 269.33129883),
          (658070.37341, 109557.06073, 269.28912354),
          (658079.88754, 109549.28953, 269.26419067),
          (658086.63824, 109539.39825, 269.2199707),
          (658095.27049, 109528.70349, 269.1940918),
          (658104.4126, 109517.37122, 269.16894531),
          (658098.2371, 109507.78798, 269.01077271),
          (658085.34084, 109503.94996, 269),
          (658071.79822, 109498.52446, 269),
          (658057.88217, 109492.69486, 269),
          (658043.65821, 109486.50627, 269),
